party,id,committee,session,last,first,other,new_id,committeeID
2,14863,134,114,Smith,Christopher,H.,336,134114
2,15634,134,114,Ros-Lehtinen,Ileana,,340,134114
2,15621,134,114,Rohrabacher,Dana,,253,134114
2,21161,134,114,Chabot,Steve,,1029,134114
2,20138,134,114,Wilson,Addison,G.,693,134114
2,20530,134,114,McCaul,Michael,T.,816,134114
2,20528,134,114,Poe,Ted,,817,134114
2,29500,134,114,Salmon,Matt,,520,134114
2,20107,134,114,Issa,Darrell,,713,134114
2,21170,134,114,Marino,Tom,,1032,134114
2,21174,134,114,Duncan,Jeff,,1033,134114
2,21193,134,114,Brooks,Mo,,988,134114
2,21305,134,114,Cook,Paul,,1088,134114
2,21360,134,114,Weber,Randy,,1130,134114
2,21356,134,114,Perry,Scott,,1127,134114
2,21318,134,114,DeSantis,Ron,,1121,134114
2,21348,134,114,Meadows,Mark,,1125,134114
2,21317,134,114,Yoho,Ted,,1081,134114
2,21377,134,114,Clawson,Curt,,1119,134114
2,21179,134,114,DesJarlais,Scott,,969,134114
2,21190,134,114,Ribble,Reid,,975,134114
2,21528,134,114,Trott,Dave,,1200,134114
2,21539,134,114,Zeldin,Lee,,1201,134114
2,21531,134,114,Emmer,Tom,,1157,134114
1,15603,134,114,Engel,Eliot,L.,267,134114
1,29707,134,114,Sherman,Brad,,592,134114
1,29776,134,114,Meeks,Gregory,W.,593,134114
1,20542,134,114,Sires,Albio,,853,134114
1,20952,134,114,Connolly,Gerald,E.,933,134114
1,29335,134,114,Deutch,Theodore,E.,947,134114
1,20519,134,114,Higgins,Brian,,821,134114
1,21110,134,114,Bass,Karen,,1014,134114
1,21140,134,114,Keating,William,,1036,134114
1,21172,134,114,Cicilline,David,,1037,134114
1,20908,134,114,Grayson,Alan,,924,134114
1,21304,134,114,Bera,Ami,,1118,134114
1,21313,134,114,Lowenthal,Alan,,1124,134114
1,21342,134,114,Meng,Grace,,1126,134114
1,21321,134,114,Frankel,Lois,,1122,134114
1,21324,134,114,Gabbard,Tulsi,,1090,134114
1,21362,134,114,Castro,Joaquin,,1087,134114
1,21371,134,114,Kelly,Robin,,1145,134114
1,21548,134,114,Boyle,Brendan,,1202,134114
2,21560,134,114,Donovan,Daniel,,1203,134114
2,20530,251,114,McCaul,Michael,T.,816,251114
2,15445,251,114,Smith,Lamar,S.,236,251114
2,29375,251,114,King,Peter,T.,214,251114
2,20301,251,114,Rogers,Mike,,727,251114
2,20331,251,114,Miller,Candice,S.,749,251114
2,21174,251,114,Duncan,Jeff,,1033,251114
2,21170,251,114,Marino,Tom,,1032,251114
2,21148,251,114,Palazzo,Steven,,986,251114
2,21171,251,114,Barletta,Lou,,1020,251114
2,21356,251,114,Perry,Scott,,1127,251114
2,21377,251,114,Clawson,Curt,,1119,251114
2,21542,251,114,Katko,John,,1204,251114
2,21550,251,114,Hurd,Will,,1205,251114
2,21513,251,114,Carter,Buddy,,1206,251114
2,21543,251,114,Walker,Mark,,1207,251114
2,21515,251,114,Loudermilk,Barry,,1208,251114
2,21501,251,114,McSally,Martha,,1171,251114
2,21549,251,114,Ratcliffe,John,,1209,251114
1,29368,251,114,Thompson,Bennie,,46,251114
1,29709,251,114,Sanchez,Loretta,,581,251114
1,29573,251,114,Jackson Lee,Sheila,,531,251114
1,20136,251,114,Langevin,James,,692,251114
1,20519,251,114,Higgins,Brian,,821,251114
1,21137,251,114,Richmond,Cedric,,1061,251114
1,21140,251,114,Keating,William,,1036,251114
1,31103,251,114,Payne,Donald,,1133,251114
1,21366,251,114,Vela,Filemon,,1080,251114
1,21538,251,114,Watson Coleman,Bonnie,,1210,251114
1,21540,251,114,Rice,Kathleen,,1211,251114
1,21508,251,114,Torres,Norma,,1212,251114
2,21168,251,114,Meehan,Pat,,1041,251114
2,21560,251,114,Donovan,Daniel,,1203,251114
2,20331,142,114,Miller,Candice,S.,749,142114
2,20925,142,114,Harper,Gregg,,935,142114
2,20914,142,114,Schock,Aaron,,950,142114
2,21115,142,114,Nugent,Richard,,1044,142114
2,21328,142,114,Davis,Rodney,,1067,142114
2,21555,142,114,Comstock,Barbara,,1213,142114
1,29777,142,114,Brady,Robert,A.,579,142114
1,29504,142,114,Lofgren,Zoe,,530,142114
1,21314,142,114,Vargas,Juan,,1079,142114
2,21543,142,114,Walker,Mark,,1207,142114
2,20307,242,114,Nunes,Devin,,731,242114
2,20110,242,114,Miller,Jeff,,695,242114
2,20531,242,114,Conaway,K.,Michael,789,242114
2,29375,242,114,King,Peter,T.,214,242114
2,29539,242,114,Lobiondo,Frank,A.,489,242114
2,20506,242,114,Westmoreland,Lynn,A.,819,242114
2,20910,242,114,Rooney,Thomas,J.,918,242114
2,21151,242,114,Heck,Joe,,983,242114
2,21136,242,114,Pompeo,Mike,,1026,242114
2,15634,242,114,Ros-Lehtinen,Ileana,,340,242114
2,20342,242,114,Turner,Mike,,747,242114
2,21351,242,114,Wenstrup,Brad,,1095,242114
2,21367,242,114,Stewart,Chris,,1083,242114
2,20104,242,114,Schiff,Adam,,1214,242114
1,29348,242,114,Gutierrez,Luis,V.,185,242114
1,20907,242,114,Himes,James,A.,925,242114
1,21102,242,114,Sewell,Terri,A.,976,242114
1,20757,242,114,Carson,Andre,,863,242114
1,20762,242,114,Speier,Karen,Lorraine,864,242114
1,20954,242,114,Quigley,Mike,,949,242114
1,21306,242,114,Swalwell,Eric,,1135,242114
1,21319,242,114,Murphy,Patrick,,1113,242114
1,21362,242,114,Castro,Joaquin,,1087,242114
2,39308,156,114,Goodlatte,Robert,W.,42,156114
2,14657,156,114,Sensenbrenner,F.,James,369,156114
2,15445,156,114,Smith,Lamar,S.,236,156114
2,21161,156,114,Chabot,Steve,,1029,156114
2,20107,156,114,Issa,Darrell,,713,156114
2,20143,156,114,Forbes,J.,Randy,694,156114
2,20325,156,114,King,Steve,,728,156114
2,20304,156,114,Franks,Trent,,751,156114
2,20527,156,114,Gohmert,Louie,,822,156114
2,20738,156,114,Jordan,Jim,,868,156114
2,20528,156,114,Poe,Ted,,817,156114
2,20949,156,114,Chaffetz,Jason,,948,156114
2,21170,156,114,Marino,Tom,,1032,156114
2,21175,156,114,Gowdy,Trey,,1019,156114
2,21125,156,114,Labrador,Raul,R.,1040,156114
2,21184,156,114,Farenthold,Blake,,1043,156114
2,21323,156,114,Collins,Doug,,1120,156114
2,21318,156,114,DeSantis,Ron,,1121,156114
2,21509,156,114,Walters,Mimi,,1215,156114
2,21510,156,114,Buck,Ken,,1216,156114
2,21549,156,114,Ratcliffe,John,,1209,156114
2,21528,156,114,Trott,Dave,,1200,156114
2,21527,156,114,Bishop,Mike,,1191,156114
1,10713,156,114,Conyers,John,,345,156114
1,29377,156,114,Nadler,Jerrold,,367,156114
1,29504,156,114,Lofgren,Zoe,,530,156114
1,29573,156,114,Jackson Lee,Sheila,,531,156114
1,20748,156,114,Cohen,Steve,,880,156114
1,20712,156,114,Johnson,Henry,C.,842,156114
1,70805,156,114,Pierluisi,Pedro,R.,939,156114
1,20955,156,114,Chu,Judy,,944,156114
1,29335,156,114,Deutch,Theodore,E.,947,156114
1,29348,156,114,Gutierrez,Luis,V.,185,156114
1,21110,156,114,Bass,Karen,,1014,156114
1,21137,156,114,Richmond,Cedric,,1061,156114
1,31101,156,114,DelBene,Suzan,,1068,156114
1,21343,156,114,Jeffries,Hakeem,,1099,156114
1,21172,156,114,Cicilline,David,,1037,156114
1,21315,156,114,Peters,Scott,,1092,156114
2,20925,500,114,Harper,Gregg,,935,500114
2,20331,500,114,Miller,Candice,S.,749,500114
2,20962,500,114,Graves,Tom,,978,500114
1,29777,500,114,Brady,Robert,A.,579,500114
1,29504,500,114,Lofgren,Zoe,,530,500114
2,20703,661,114,McCarthy,Kevin,,837,661114
2,20759,661,114,Scalise,Steve,,883,661114
1,15448,661,114,Pelosi,Nancy,,77,661114
1,14873,661,114,Hoyer,Steny,H.,68,661114
2,20357,164,114,Bishop,Rob,,746,164114
2,14066,164,114,Young,Donald,E.,377,164114
2,20527,164,114,Gohmert,Louie,,822,164114
2,20704,164,114,Lamborn,Doug,,851,164114
2,20756,164,114,Wittman,Robert,J.,852,164114
2,20918,164,114,Fleming,John,,916,164114
2,20903,164,114,McClintock,Tom,,943,164114
2,20946,164,114,Thompson,Glenn,,906,164114
2,20953,164,114,Lummis,Cynthia,,907,164114
2,21141,164,114,Benishek,Dan,,1050,164114
2,21174,164,114,Duncan,Jeff,,1033,164114
2,21103,164,114,Gosar,Paul,R.,1039,164114
2,21125,164,114,Labrador,Raul,R.,1040,164114
2,21302,164,114,La Malfa,Doug,,1074,164114
2,21376,164,114,Byrne,Bradley,,1086,164114
2,21109,164,114,Denham,Jeff,,1049,164114
2,21305,164,114,Cook,Paul,,1088,164114
2,21563,164,114,Westerman,Bruce,,1184,164114
2,21523,164,114,Graves,Garret,,1217,164114
2,21556,164,114,Newhouse,Dan,,1159,164114
2,21532,164,114,Zinke,Ryan,,1169,164114
2,21514,164,114,Hice,Jody,,1218,164114
2,70901,164,114,Radewagen,Amata,,1219,164114
2,21537,164,114,MacArthur,Tom,,1173,164114
2,21557,164,114,Mooney,Alex,,1181,164114
2,21534,164,114,Hardy,Cresent,,1220,164114
1,20305,164,114,Grijalva,Raul,M,776,164114
1,29903,164,114,Napolitano,Grace,F.,667,164114
1,70701,164,114,Bordallo,Madeleine,Z.,753,164114
1,20501,164,114,Costa,Jim,,793,164114
1,70810,164,114,Sablan,Gregorio,,940,164114
1,20754,164,114,Tsongas,Nicola,S.,850,164114
1,70805,164,114,Pierluisi,Pedro,R.,939,164114
1,21303,164,114,Huffman,Jared,,1098,164114
1,21311,164,114,Ruiz,Raul,,1142,164114
1,21313,164,114,Lowenthal,Alan,,1124,164114
1,21358,164,114,Cartwright,Matthew,,1138,164114
1,21554,164,114,Beyer,Donald,,1221,164114
1,21508,164,114,Torres,Norma,,1212,164114
1,21529,164,114,Dingell,Debbie,,1185,164114
1,21517,164,114,Takai,Mark,,1176,164114
1,21502,164,114,Gallego,Ruben,,1175,164114
1,29774,164,114,Capps,Lois,,617,164114
1,20904,164,114,Polis,Jared,,937,164114
2,21562,164,114,LaHood,Darin,,1222,164114
1,20147,164,114,Clay,William,Lacy,703,164114
2,20949,138,114,Chaffetz,Jason,,948,138114
2,20107,138,114,Issa,Darrell,,713,138114
2,29331,138,114,Mica,John,L.,354,138114
2,20342,138,114,Turner,Mike,,747,138114
2,15455,138,114,Duncan,John,J.,383,138114
2,20738,138,114,Jordan,Jim,,868,138114
2,21144,138,114,Walberg,Tim,,1016,138114
2,21143,138,114,Amash,Justin,,1011,138114
2,21103,138,114,Gosar,Paul,R.,1039,138114
2,21179,138,114,DesJarlais,Scott,,969,138114
2,21175,138,114,Gowdy,Trey,,1019,138114
2,21184,138,114,Farenthold,Blake,,1043,138114
2,20953,138,114,Lummis,Cynthia,,907,138114
2,31102,138,114,Massie,Thomas,,1146,138114
2,21348,138,114,Meadows,Mark,,1125,138114
2,21318,138,114,DeSantis,Ron,,1121,138114
2,21176,138,114,Mulvaney,Mick,,1010,138114
2,21510,138,114,Buck,Ken,,1216,138114
2,21543,138,114,Walker,Mark,,1207,138114
2,21520,138,114,Blum,Rod,,1180,138114
2,21514,138,114,Hice,Jody,,1218,138114
2,21546,138,114,Russell,Steve,,1178,138114
2,21513,138,114,Carter,Buddy,,1206,138114
2,21559,138,114,Grothman,Glenn,,1182,138114
2,21550,138,114,Hurd,Will,,1205,138114
2,21500,138,114,Palmer,Gary,,1183,138114
1,29587,138,114,Cummings,Elijah,E.,529,138114
1,29379,138,114,Maloney,Carolyn,B.,183,138114
1,70303,138,114,Norton,Eleanor,Holmes,248,138114
1,20147,138,114,Clay,William,Lacy,703,138114
1,20119,138,114,Lynch,Stephen,F.,719,138114
1,15019,138,114,Cooper,Jim,,222,138114
1,20952,138,114,Connolly,Gerald,E.,933,138114
1,21358,138,114,Cartwright,Matthew,,1138,138114
1,21325,138,114,Duckworth,Tammy,,1089,138114
1,21371,138,114,Kelly,Robin,,1145,138114
1,21530,138,114,Lawrence,Brenda,,1223,138114
1,21507,138,114,Lieu,Ted,,1186,138114
1,21538,138,114,Watson Coleman,Bonnie,,1210,138114
1,70502,138,114,Plaskett,Stacey,,1161,138114
1,21504,138,114,DeSaulnier,Mark,,1193,138114
1,21548,138,114,Boyle,Brendan,,1202,138114
1,20750,138,114,Welch,Peter,,878,138114
1,21341,138,114,Grisham,Michelle,Lujan,1071,138114
2,20925,501,114,Harper,Gregg,,935,501114
2,20331,501,114,Miller,Candice,S.,749,501114
2,21328,501,114,Davis,Rodney,,1067,501114
1,29777,501,114,Brady,Robert,A.,579,501114
1,21314,501,114,Vargas,Juan,,1079,501114
2,29759,176,114,Sessions,Pete,,587,176114
2,20521,176,114,Foxx,Virginia,,788,176114
2,20344,176,114,Cole,Tom,,744,176114
2,21122,176,114,Woodall,Robert,,1013,176114
2,20355,176,114,Burgess,Michael,,781,176114
2,21163,176,114,Stivers,Steve,,1004,176114
2,21323,176,114,Collins,Doug,,1120,176114
1,21376,176,114,Byrne,Bradley,,1224,176114
1,21556,176,114,Newhouse,Dan,,1225,176114
1,15444,176,114,Slaughter,Louise,M.,223,176114
1,29729,176,114,McGovern,Jim,,626,176114
1,29337,176,114,Hastings,Alcee,L.,332,176114
1,20904,176,114,Polis,Jared,,937,176114
2,15445,182,114,Smith,Lamar,S.,236,182114
2,14657,182,114,Sensenbrenner,F.,James,369,182114
2,15621,182,114,Rohrabacher,Dana,,253,182114
2,29393,182,114,Lucas,Frank,D.,48,182114
2,20353,182,114,Neugebauer,Randy,,740,182114
2,20530,182,114,McCaul,Michael,T.,816,182114
2,21148,182,114,Palazzo,Steven,,986,182114
2,21193,182,114,Brooks,Mo,,988,182114
2,21129,182,114,Hultgren,Randy,,972,182114
2,20909,182,114,Posey,Bill,,928,182114
2,31102,182,114,Massie,Thomas,,1146,182114
2,21354,182,114,Bridenstine,Jim,,1085,182114
2,21360,182,114,Weber,Randy,,1130,182114
2,21162,182,114,Johnson,Bill,,1030,182114
2,21526,182,114,Moolenaar,John,,1158,182114
2,21505,182,114,Knight,Steve,,1172,182114
2,21551,182,114,Babin,Brian,,1226,182114
2,21563,182,114,Westerman,Bruce,,1184,182114
2,21555,182,114,Comstock,Barbara,,1213,182114
2,21556,182,114,Newhouse,Dan,,1159,182114
2,21500,182,114,Palmer,Gary,,1183,182114
2,21515,182,114,Loudermilk,Barry,,1208,182114
1,39305,182,114,Johnson,Eddie,Bernice,403,182114
1,29504,182,114,Lofgren,Zoe,,530,182114
1,20508,182,114,Lipinski,Daniel,,826,182114
1,20763,182,114,Edwards,Donna,F.,891,182114
1,21118,182,114,Wilson,Frederica,,1035,182114
1,21198,182,114,Bonamici,Suzanne,,1015,182114
1,21306,182,114,Swalwell,Eric,,1135,182114
1,20908,182,114,Grayson,Alan,,924,182114
1,21304,182,114,Bera,Ami,,1118,182114
1,21316,182,114,Esty,Elizabeth,,1149,182114
1,21365,182,114,Veasey,Marc,,1093,182114
1,21375,182,114,Clark,Katherine,Marlea,1139,182114
1,21554,182,114,Beyer,Donald,,1221,182114
1,20705,182,114,Perlmutter,Ed,,858,182114
1,20934,182,114,Tonko,Paul,,938,182114
1,21312,182,114,Takano,Mark,,1106,182114
1,20749,182,114,Foster,Bill,,862,182114
2,21522,182,114,Abraham,Ralph,,1156,182114
2,21562,182,114,LaHood,Darin,,1222,182114
2,21564,182,114,Davidson,Warren,,1227,182114
2,21161,184,114,Chabot,Steve,,1029,184114
2,20325,184,114,King,Steve,,728,184114
2,20926,184,114,Luetkemeyer,Blaine,,905,184114
2,21157,184,114,Hanna,Richard,,1017,184114
2,21134,184,114,Huelskamp,Tim,,968,184114
2,21359,184,114,Rice,Tom,,1103,184114
2,21156,184,114,Gibson,Chris,,971,184114
2,21553,184,114,Brat,Dave,,1179,184114
2,70901,184,114,Radewagen,Amata,,1219,184114
2,21505,184,114,Knight,Steve,,1172,184114
2,21550,184,114,Hurd,Will,,1205,184114
2,21512,184,114,Curbelo,Carlos,,1192,184114
2,21519,184,114,Bost,Mike,,1154,184114
2,21534,184,114,Hardy,Cresent,,1220,184114
1,29378,184,114,Velazquez,Nydia,M.,189,184114
1,20955,184,114,Chu,Judy,,944,184114
1,21195,184,114,Hahn,Janice,,1064,184114
1,31103,184,114,Payne,Donald,,1133,184114
1,21342,184,114,Meng,Grace,,1126,184114
1,21530,184,114,Lawrence,Brenda,,1223,184114
1,20733,184,114,Clarke,Yvette,D.,874,184114
1,21517,184,114,Takai,Mark,,1176,184114
1,21525,184,114,Moulton,Seth,,1177,184114
2,21561,184,114,Kelly,Trent,,1165,184114
1,21564,184,114,Davidson,Warren,,1228,184114
1,21545,184,114,Adams,Alma,,1162,184114
2,29137,661,114,Boehner,John,A.,38,661114
2,29939,661,114,Ryan,Paul,,644,661114
2,29939,503,114,Ryan,Paul,,644,503114
2,29143,503,114,Johnson,Sam,,205,503114
2,29760,503,114,Brady,Kevin,,613,503114
1,15033,503,114,Levin,Sander,M.,249,503114
1,13035,503,114,Rangel,Charles,B.,426,503114
2,20307,503,114,Nunes,Devin,,731,503114
2,20134,173,114,Shuster,Bill,,722,173114
2,14066,173,114,Young,Donald,E.,377,173114
2,15455,173,114,Duncan,John,J.,383,173114
2,29331,173,114,Mica,John,L.,354,173114
2,29539,173,114,Lobiondo,Frank,A.,489,173114
2,20124,173,114,Graves,Samuel,,679,173114
2,20331,173,114,Miller,Candice,S.,749,173114
2,20963,173,114,Hunter,Duncan,,915,173114
2,21106,173,114,Crawford,Rick,,966,173114
2,21171,173,114,Barletta,Lou,,1020,173114
2,21184,173,114,Farenthold,Blake,,1043,173114
2,21165,173,114,Gibbs,Bob,,961,173114
2,21157,173,114,Hanna,Richard,,1017,173114
2,21116,173,114,Webster,Daniel,,1058,173114
2,21109,173,114,Denham,Jeff,,1049,173114
2,21190,173,114,Ribble,Reid,,975,173114
2,31102,173,114,Massie,Thomas,,1146,173114
2,21359,173,114,Rice,Tom,,1103,173114
2,21348,173,114,Meadows,Mark,,1125,173114
2,21356,173,114,Perry,Scott,,1127,173114
2,21328,173,114,Davis,Rodney,,1067,173114
2,29565,173,114,Sanford,Mark,,1134,173114
2,21122,173,114,Woodall,Robert,,1013,173114
2,21131,173,114,Rokita,Todd,,1012,173114
2,21542,173,114,Katko,John,,1204,173114
2,21551,173,114,Babin,Brian,,1226,173114
2,21534,173,114,Hardy,Cresent,,1220,173114
2,21547,173,114,Costello,Ryan,,1229,173114
2,21523,173,114,Graves,Garret,,1217,173114
2,21509,173,114,Walters,Mimi,,1215,173114
2,21555,173,114,Comstock,Barbara,,1213,173114
2,21512,173,114,Curbelo,Carlos,,1192,173114
2,21544,173,114,Rouzer,David,,1155,173114
2,21539,173,114,Zeldin,Lee,,1201,173114
1,15410,173,114,DeFazio,Peter,A.,380,173114
1,70303,173,114,Norton,Eleanor,Holmes,248,173114
1,29377,173,114,Nadler,Jerrold,,367,173114
1,29328,173,114,Brown,Corrine,,348,173114
1,39305,173,114,Johnson,Eddie,Bernice,403,173114
1,29587,173,114,Cummings,Elijah,E.,529,173114
1,20145,173,114,Larsen,Rick,,684,173114
1,29919,173,114,Capuano,Michael,E.,654,173114
1,29903,173,114,Napolitano,Grace,F.,667,173114
1,20508,173,114,Lipinski,Daniel,,826,173114
1,20748,173,114,Cohen,Steve,,880,173114
1,20542,173,114,Sires,Albio,,853,173114
1,20763,173,114,Edwards,Donna,F.,891,173114
1,20958,173,114,Garamendi,John,J.,919,173114
1,20757,173,114,Carson,Andre,,863,173114
1,21195,173,114,Hahn,Janice,,1064,173114
1,14263,173,114,Nolan,Richard,,1078,173114
1,20902,173,114,Kirkpatrick,Ann,,958,173114
1,20927,173,114,Titus,Dina,,941,173114
1,21344,173,114,Maloney,Sean,Patrick,1075,173114
1,21316,173,114,Esty,Elizabeth,,1149,173114
1,21321,173,114,Frankel,Lois,,1122,173114
1,21329,173,114,Bustos,Cheri,,1065,173114
1,21303,173,114,Huffman,Jared,,1098,173114
1,21308,173,114,Brownley,Julia,,1148,173114
1,21519,173,114,Bost,Mike,,1230,173114
2,20110,192,114,Miller,Jeff,,695,192114
2,20704,192,114,Lamborn,Doug,,851,192114
2,20758,192,114,Bilirakis,Gus,,876,192114
2,20947,192,114,Roe,David,P.,904,192114
2,21141,192,114,Benishek,Dan,,1050,192114
2,21134,192,114,Huelskamp,Tim,,968,192114
2,20906,192,114,Coffman,Mike,,917,192114
2,21351,192,114,Wenstrup,Brad,,1095,192114
2,21330,192,114,Walorski,Jackie,,1094,192114
2,21522,192,114,Abraham,Ralph,,1156,192114
2,21539,192,114,Zeldin,Lee,,1201,192114
2,21547,192,114,Costello,Ryan,,1229,192114
2,70901,192,114,Radewagen,Amata,,1219,192114
2,21519,192,114,Bost,Mike,,1154,192114
1,29328,192,114,Brown,Corrine,,348,192114
1,21312,192,114,Takano,Mark,,1106,192114
1,21308,192,114,Brownley,Julia,,1148,192114
1,20927,192,114,Titus,Dina,,941,192114
1,21311,192,114,Ruiz,Raul,,1142,192114
1,21340,192,114,Kuster,Ann,McLane,1073,192114
1,21361,192,114,O'Rourke,Beto,,1132,192114
1,21540,192,114,Rice,Kathleen,,1211,192114
1,20726,192,114,Walz,Timothy,J.,831,192114
1,20702,192,114,McNerney,Jerry,,888,192114
2,29939,196,114,Ryan,Paul,,644,196114
2,29143,196,114,Johnson,Sam,,205,196114
2,29760,196,114,Brady,Kevin,,613,196114
2,20307,196,114,Nunes,Devin,,731,196114
2,20130,196,114,Tiberi,Patrick,,702,196114
2,20536,196,114,Reichert,David,G.,824,196114
2,20514,196,114,Boustany,Charles,W.,785,196114
2,20715,196,114,Roskam,Peter,J.,861,196114
2,20505,196,114,Price,Tom,,801,196114
2,20709,196,114,Buchanan,Vern,,889,196114
2,20729,196,114,Smith,Adrian,,836,196114
2,20914,196,114,Schock,Aaron,,950,196114
2,20915,196,114,Jenkins,Lynn,,929,196114
2,20924,196,114,Paulsen,Erik,,931,196114
2,20532,196,114,Marchant,Kenny,,813,196114
2,21180,196,114,Black,Diane,,1008,196114
2,21101,196,114,Reed,Thomas,W.,1045,196114
2,21133,196,114,Young,Todd,,989,196114
2,21167,196,114,Kelly,Mike,,1022,196114
2,21164,196,114,Renacci,James,B.,1152,196114
2,21168,196,114,Meehan,Pat,,1041,196114
2,21177,196,114,Noem,Kristi,,977,196114
2,21349,196,114,Holding,George,,1123,196114
2,21373,196,114,Smith,Jason,,1137,196114
1,15033,196,114,Levin,Sander,M.,249,196114
1,13035,196,114,Rangel,Charles,B.,426,196114
1,15613,196,114,McDermott,James,A.,247,196114
1,15431,196,114,Lewis,John,R.,250,196114
1,15616,196,114,Neal,Richard,E.,431,196114
1,29316,196,114,Becerra,Xavier,,268,196114
1,29571,196,114,Doggett,Lloyd,,500,196114
1,29901,196,114,Thompson,Mike,,636,196114
1,29908,196,114,Larson,John,B.,643,196114
1,29588,196,114,Blumenauer,Eard,,1231,196114
1,29769,196,114,Kind,Ron,,605,196114
1,29741,196,114,Pascrell,William,J.,625,196114
1,29925,196,114,Crowley,Joseph,,663,196114
1,29717,196,114,Davis,Danny,K.,618,196114
1,20310,196,114,Sanchez,Linda,,780,196114
2,21518,196,114,Dold,Bob,,1195,196114
2,21359,196,114,Rice,Tom,,1103,196114
2,20531,102,115,Conaway,K.,Michael,789,102115
2,39308,102,115,Goodlatte,Robert,W.,42,102115
2,29393,102,115,Lucas,Frank,D.,48,102115
2,20325,102,115,King,Steve,,728,102115
2,20301,102,115,Rogers,Mike,,727,102115
2,20946,102,115,Thompson,Glenn,,906,102115
2,21165,102,115,Gibbs,Bob,,961,102115
2,21123,102,115,Scott,Austin,,962,102115
2,21106,102,115,Crawford,Rick,,966,102115
2,21179,102,115,DesJarlais,Scott,,969,102115
2,21149,102,115,Hartzler,Vicky,,973,102115
2,21109,102,115,Denham,Jeff,,1049,102115
2,21302,102,115,La Malfa,Doug,,1074,102115
2,21328,102,115,Davis,Rodney,,1067,102115
2,21317,102,115,Yoho,Ted,,1081,102115
2,21516,102,115,Allen,Rick,,1153,102115
2,21519,102,115,Bost,Mike,,1154,102115
2,21544,102,115,Rouzer,David,,1155,102115
2,21522,102,115,Abraham,Ralph,,1156,102115
2,21561,102,115,Kelly,Trent,,1165,102115
2,21565,102,115,Comer,James,,1232,102115
2,21734,102,115,Marshall,Roger,,1233,102115
2,21701,102,115,Bacon,Donald,J.,1234,102115
2,21716,102,115,Faso,John,,1235,102115
2,21714,102,115,Dunn,Neal,,1236,102115
2,21700,102,115,Arrington,Jodey,,1237,102115
1,29127,102,115,Peterson,Collin,C.,15,102115
1,20321,102,115,Scott,David,,735,102115
1,20501,102,115,Costa,Jim,,793,102115
1,20726,102,115,Walz,Timothy,J.,831,102115
1,20941,102,115,Fudge,Marcia,,936,102115
1,29729,102,115,McGovern,Jim,,626,102115
1,21366,102,115,Vela,Filemon,,1080,102115
1,21341,102,115,Grisham,Michelle,Lujan,1071,102115
1,21340,102,115,Kuster,Ann,McLane,1073,102115
1,14263,102,115,Nolan,Richard,,1078,102115
1,21329,102,115,Bustos,Cheri,,1065,102115
1,21344,102,115,Maloney,Sean,Patrick,1075,102115
1,70502,102,115,Plaskett,Stacey,,1161,102115
1,21545,102,115,Adams,Alma,,1162,102115
1,21566,102,115,Evans,Dwight,E.,1238,102115
1,21732,102,115,Lawson Jr.,Alfred,(Al),1239,102115
1,21739,102,115,O'Halleran,Tom,,1240,102115
1,21740,102,115,Panetta,James,V.,1241,102115
1,21746,102,115,Soto,Darren,,1242,102115
1,21706,102,115,Rochester,Lisa,B.,1243,102115
2,29541,104,115,Frelinghuysen,Rodney,P.,460,104115
2,14854,104,115,Rogers,Harold,,98,104115
2,29701,104,115,Aderholt,Robert,,564,104115
2,29762,104,115,Granger,Kay,,580,104115
2,29910,104,115,Simpson,Michael,K.,630,104115
2,20139,104,115,Culberson,John,,705,104115
2,20356,104,115,Carter,John,R,774,104115
2,29323,104,115,Calvert,Ken,,384,104115
2,20344,104,115,Cole,Tom,,744,104115
2,20316,104,115,Diaz-Balart,Mario,,771,104115
2,20526,104,115,Dent,Charles,W.,820,104115
2,20962,104,115,Graves,Tom,,978,104115
2,21135,104,115,Yoder,Kevin,,979,104115
2,21108,104,115,Womack,Steve,,980,104115
2,20518,104,115,Fortenberry,Jeff,,790,104115
2,20910,104,115,Rooney,Thomas,J.,918,104115
2,21178,104,115,Fleischmann,Chuck,,1053,104115
2,21187,104,115,Herrera Beutler,Jaime,,1054,104115
2,21353,104,115,Joyce,David,P.,1082,104115
2,21307,104,115,Valadao,David,G.,1084,104115
2,21139,104,115,Harris,Andy,,1051,104115
2,21192,104,115,Roby,Martha,,967,104115
2,21196,104,115,Amodei,Mark,E.,1048,104115
2,21367,104,115,Stewart,Chris,,1083,104115
2,21521,104,115,Young,David,,1167,104115
2,21558,104,115,Jenkins,Evan,,1168,104115
2,21148,104,115,Palazzo,Steven,,986,104115
2,21556,104,115,Newhouse,Dan,,1159,104115
2,21526,104,115,Moolenaar,John,,1158,104115
2,21748,104,115,Taylor,Scott,W.,1244,104115
1,15612,104,115,Lowey,Nita,M.,82,104115
1,15029,104,115,Kaptur,Marcy,,74,104115
1,15124,104,115,Visclosky,Peter,J.,78,104115
1,29134,104,115,Serrano,Jose,E.,84,104115
1,29109,104,115,DeLauro,Rosa,,85,104115
1,15438,104,115,Price,David,E.,76,104115
1,29317,104,115,Roybal-Allard,Lucille,,187,104115
1,29339,104,115,Bishop,Sanford,D.,27,104115
1,29778,104,115,Lee,Barbara,,596,104115
1,20122,104,115,McCollum,Betty,,711,104115
1,20343,104,115,Ryan,Timothy,J.,755,104115
